Time,Latitude,Longitude,Velocity,Acceleration,Quarter,StoppageType,DisposalType,Name,StoppageID
10.2,-37.8200463,144.9834482,1.173500061,-0.936523497,2,Centre Bounce,Handball,Blair,8
10.3,-37.820047,144.9834489,1.092499971,-0.90489459,2,Centre Bounce,Handball,Blair,8
10.4,-37.8200473,144.9834497,1.00849998,-0.888671935,2,Centre Bounce,Handball,Blair,8
10.5,-37.8200473,144.9834508,0.972500086,-0.75650394,2,Centre Bounce,Handball,Blair,8
10.6,-37.8200472,144.9834506,0.756500065,-1.10737896,2,Centre Bounce,Handball,Blair,8
10.7,-37.8200474,144.9834504,0.613500059,-1.18803525,2,Centre Bounce,Handball,Blair,8
10.8,-37.8200472,144.98345,0.532500029,-1.093527436,2,Centre Bounce,Handball,Blair,8
10.9,-37.8200472,144.9834491,0.56250006,-0.74514848,2,Centre Bounce,Handball,Blair,8
11,-37.8200471,144.983448,0.642500043,-0.358863294,2,Centre Bounce,Handball,Blair,8
11.1,-37.8200471,144.9834473,0.677500069,-0.181648448,2,Centre Bounce,Handball,Blair,8
11.2,-37.820047,144.9834464,0.71450007,-0.043738283,2,Centre Bounce,Handball,Blair,8
11.3,-37.8200471,144.9834452,0.780500054,0.132195324,2,Centre Bounce,Handball,Blair,8
11.4,-37.8200466,144.9834438,0.897500038,0.391648442,2,Centre Bounce,Handball,Blair,8
11.5,-37.8200464,144.9834423,0.999500096,0.548738301,2,Centre Bounce,Handball,Blair,8
11.6,-37.8200464,144.9834407,1.091500044,0.641554713,2,Centre Bounce,Handball,Blair,8
11.7,-37.8200464,144.9834396,1.090499997,0.478668004,2,Centre Bounce,Handball,Blair,8
11.8,-37.8200464,144.9834383,1.109500051,0.406503916,2,Centre Bounce,Handball,Blair,8
11.9,-37.8200462,144.983437,1.136500001,0.372378916,2,Centre Bounce,Handball,Blair,8
12,-37.8200461,144.9834355,1.189499974,0.411785185,2,Centre Bounce,Handball,Blair,8
12.1,-37.8200462,144.9834338,1.254500031,0.471339852,2,Centre Bounce,Handball,Blair,8
12.2,-37.8200458,144.9834328,1.237500072,0.311007828,2,Centre Bounce,Handball,Blair,8
12.3,-37.8200455,144.9834317,1.211500049,0.168257818,2,Centre Bounce,Handball,Blair,8
12.4,-37.8200452,144.9834303,1.23150003,0.176195323,2,Centre Bounce,Handball,Blair,8
12.5,-37.8200448,144.9834289,1.24849999,0.174648449,2,Centre Bounce,Handball,Blair,8
12.6,-37.8200443,144.9834273,1.314499974,0.295988292,2,Centre Bounce,Handball,Blair,8
12.7,-37.820044,144.9834263,1.287500024,0.154492199,2,Centre Bounce,Handball,Blair,8
12.8,-37.8200438,144.9834251,1.24849999,0.018371094,2,Centre Bounce,Handball,Blair,8
12.9,-37.8200437,144.9834237,1.257500052,0.03628125,2,Centre Bounce,Handball,Blair,8
13,-37.8200435,144.9834221,1.293500066,0.11721094,2,Centre Bounce,Handball,Blair,8
13.1,-37.8200434,144.9834207,1.310500026,0.130410165,2,Centre Bounce,Handball,Blair,8
13.2,-37.8200434,144.9834196,1.271499991,3.09E-04,2,Centre Bounce,Handball,Blair,8
13.3,-37.8200431,144.9834185,1.242500067,-0.072265625,2,Centre Bounce,Handball,Blair,8
13.4,-37.8200427,144.9834172,1.237500072,-0.066699222,2,Centre Bounce,Handball,Blair,8
13.5,-37.8200422,144.9834157,1.274500012,0.042472657,2,Centre Bounce,Handball,Blair,8
13.6,-37.8200416,144.9834145,1.300500035,0.096855476,2,Centre Bounce,Handball,Blair,8
13.7,-37.8200413,144.9834136,1.245499969,-0.064855471,2,Centre Bounce,Handball,Blair,8
13.8,-37.8200412,144.9834124,1.199499965,-0.163644537,2,Centre Bounce,Handball,Blair,8
13.9,-37.8200411,144.9834112,1.189499974,-0.147734389,2,Centre Bounce,Handball,Blair,8
14,-37.8200411,144.9834101,1.155500054,-0.195800796,2,Centre Bounce,Handball,Blair,8
14.1,-37.8200411,144.9834088,1.148499966,-0.164351568,2,Centre Bounce,Handball,Blair,8
14.2,-37.8200412,144.9834076,1.145500064,-0.130765632,2,Centre Bounce,Handball,Blair,8
14.3,-37.8200411,144.9834067,1.09950006,-0.213074222,2,Centre Bounce,Handball,Blair,8
14.4,-37.820041,144.9834059,1.030500054,-0.33230862,2,Centre Bounce,Handball,Blair,8
14.5,-37.8200406,144.9834054,0.952500045,-0.444234401,2,Centre Bounce,Handball,Blair,8
14.6,-37.8200405,144.9834047,0.873500049,-0.530675828,2,Centre Bounce,Handball,Blair,8
14.7,-37.8200406,144.9834039,0.831500053,-0.503007829,2,Centre Bounce,Handball,Blair,8
14.8,-37.8200407,144.9834029,0.844500065,-0.344757825,2,Centre Bounce,Handball,Blair,8
14.9,-37.8200407,144.983402,0.862500072,-0.213570327,2,Centre Bounce,Handball,Blair,8
15,-37.8200408,144.9834008,0.914500058,-0.030179689,2,Centre Bounce,Handball,Blair,8
15.1,-37.8200408,144.9833998,0.932500064,0.022363283,2,Centre Bounce,Handball,Blair,8
15.2,-37.8200409,144.9833995,0.845500052,-0.200726569,2,Centre Bounce,Handball,Blair,8
15.3,-37.820041,144.9833994,0.713500082,-0.480546892,2,Centre Bounce,Handball,Blair,8
15.4,-37.8200415,144.9833993,0.53550005,-0.805410206,2,Centre Bounce,Handball,Blair,8
15.5,-37.8200421,144.9833994,0.401500016,-0.939058661,2,Centre Bounce,Handball,Blair,8
15.6,-37.8200429,144.9833997,0.301500022,-0.954296947,2,Centre Bounce,Handball,Blair,8
15.7,-37.8200439,144.9834001,0.225500003,-0.905722678,2,Centre Bounce,Handball,Blair,8
15.8,-37.8200445,144.9834002,0.169500008,-0.819293022,2,Centre Bounce,Handball,Blair,8
15.9,-37.8200452,144.9834003,0.127499998,-0.719472706,2,Centre Bounce,Handball,Blair,8
16,-37.8200456,144.9834001,0.095500007,-0.619605482,2,Centre Bounce,Handball,Blair,8
16.1,-37.8200458,144.9833997,0.179499999,-0.254707038,2,Centre Bounce,Handball,Blair,8
16.2,-37.8200457,144.9833992,0.248500004,-0.018531252,2,Centre Bounce,Handball,Blair,8
16.3,-37.8200455,144.9833989,0.28550002,0.078601569,2,Centre Bounce,Handball,Blair,8
16.4,-37.8200456,144.983399,0.232500002,-0.073546879,2,Centre Bounce,Handball,Blair,8
16.5,-37.8200459,144.9833993,0.222500011,-0.080160163,2,Centre Bounce,Handball,Blair,8
16.6,-37.820046,144.9833998,0.25150001,0.012378907,2,Centre Bounce,Handball,Blair,8
16.7,-37.8200462,144.9834006,0.331500024,0.20928517,2,Centre Bounce,Handball,Blair,8
16.8,-37.8200462,144.983401,0.342500001,0.184464857,2,Centre Bounce,Handball,Blair,8
16.9,-37.8200462,144.9834012,0.32250002,0.08835157,2,Centre Bounce,Handball,Blair,8
17,-37.8200462,144.9834015,0.290500015,-0.013734376,2,Centre Bounce,Handball,Blair,8
17.1,-37.8200462,144.9834014,0.233500004,-0.152800784,2,Centre Bounce,Handball,Blair,8
17.2,-37.8200464,144.9834015,0.205500007,-0.184601575,2,Centre Bounce,Handball,Blair,8
17.3,-37.8200463,144.9834017,0.168500006,-0.230953142,2,Centre Bounce,Handball,Blair,8
17.4,-37.8200464,144.9834017,0.133499995,-0.260714859,2,Centre Bounce,Handball,Blair,8
17.5,-37.8200464,144.9834017,0.102500007,-0.273039073,2,Centre Bounce,Handball,Blair,8
17.6,-37.8200463,144.9834018,0.077500008,-0.267281264,2,Centre Bounce,Handball,Blair,8
17.7,-37.8200463,144.9834018,0.057500005,-0.250460953,2,Centre Bounce,Handball,Blair,8
17.8,-37.8200463,144.9834018,0.043500002,-0.22284767,2,Centre Bounce,Handball,Blair,8
17.9,-37.8200463,144.9834019,0.032500003,-0.194636732,2,Centre Bounce,Handball,Blair,8
18,-37.8200463,144.983402,0.024499999,-0.165980473,2,Centre Bounce,Handball,Blair,8
18.1,-37.8200462,144.9834021,0.0185,-0.139488295,2,Centre Bounce,Handball,Blair,8
18.2,-37.8200462,144.9834022,0.0135,-0.117117196,2,Centre Bounce,Handball,Blair,8
18.3,-37.8200462,144.9834022,0.010500001,-0.09533985,2,Centre Bounce,Handball,Blair,8
18.4,-37.8200462,144.9834022,0.0075,-0.079007819,2,Centre Bounce,Handball,Blair,8
18.5,-37.8200462,144.9834022,0.0055,-0.064257815,2,Centre Bounce,Handball,Blair,8
18.6,-37.8200461,144.9834023,0.0045,-0.050695315,2,Centre Bounce,Handball,Blair,8
18.7,-37.8200462,144.9834024,0.0035,-0.04052344,2,Centre Bounce,Handball,Blair,8
18.8,-37.820046,144.9834024,0.0025,-0.032894533,2,Centre Bounce,Handball,Blair,8
18.9,-37.820046,144.9834025,0.0015,-0.027171876,2,Centre Bounce,Handball,Blair,8
19,-37.8200458,144.9834025,0.0015,-0.020378908,2,Centre Bounce,Handball,Blair,8
19.1,-37.8200458,144.9834026,0.0015,-0.015285157,2,Centre Bounce,Handball,Blair,8
19.2,-37.8200457,144.9834026,5.00E-04,-0.013964845,2,Centre Bounce,Handball,Blair,8
19.3,-37.8200457,144.9834026,5.00E-04,-0.010476563,2,Centre Bounce,Handball,Blair,8
19.4,-37.8200457,144.9834027,5.00E-04,-0.007859375,2,Centre Bounce,Handball,Blair,8
19.5,-37.8200456,144.9834028,5.00E-04,-0.005894531,2,Centre Bounce,Handball,Blair,8
19.6,-37.8200455,144.9834028,5.00E-04,-0.004421875,2,Centre Bounce,Handball,Blair,8
19.7,-37.8200455,144.9834028,5.00E-04,-0.003316406,2,Centre Bounce,Handball,Blair,8
19.8,-37.8200454,144.9834028,5.00E-04,-0.002488281,2,Centre Bounce,Handball,Blair,8
19.9,-37.8200454,144.9834028,5.00E-04,-0.001867188,2,Centre Bounce,Handball,Blair,8
20,-37.8200454,144.9834028,5.00E-04,-0.001402344,2,Centre Bounce,Handball,Blair,8
20.1,-37.8200454,144.9834027,5.00E-04,-0.001054688,2,Centre Bounce,Handball,Blair,8
20.2,-37.8200454,144.9834027,5.00E-04,-7.93E-04,2,Centre Bounce,Handball,Blair,8
20.3,-37.8200453,144.9834027,5.00E-04,-5.98E-04,2,Centre Bounce,Handball,Blair,8
20.4,-37.8200453,144.9834027,5.00E-04,-4.49E-04,2,Centre Bounce,Handball,Blair,8
0.1,-37.8199266,144.9837868,1.446500063,0.020289063,3,Throw In,Kick,Blair,9
0.2,-37.8199262,144.9837886,1.504500031,0.16021876,3,Throw In,Kick,Blair,9
0.3,-37.8199259,144.9837903,1.526499987,0.175164074,3,Throw In,Kick,Blair,9
0.4,-37.8199255,144.9837917,1.499500036,0.063875005,3,Throw In,Kick,Blair,9
0.5,-37.8199249,144.9837929,1.459500074,-0.052093752,3,Throw In,Kick,Blair,9
0.6,-37.819924,144.9837946,1.49849999,0.058429692,3,Throw In,Kick,Blair,9
0.7,-37.8199232,144.9837965,1.586500049,0.263824224,3,Throw In,Kick,Blair,9
0.8,-37.8199224,144.9837979,1.60650003,0.247871101,3,Throw In,Kick,Blair,9
0.9,-37.8199221,144.983799,1.514500022,-0.04409375,3,Throw In,Kick,Blair,9
1,-37.8199218,144.9838002,1.441500068,-0.215570316,3,Throw In,Kick,Blair,9
1.1,-37.8199212,144.9838021,1.486500025,-0.049179688,3,Throw In,Kick,Blair,9
1.2,-37.8199206,144.9838038,1.53550005,0.085613288,3,Throw In,Kick,Blair,9
1.3,-37.81992,144.9838058,1.610500097,0.251710951,3,Throw In,Kick,Blair,9
1.4,-37.8199199,144.9838064,1.454500079,-0.20121485,3,Throw In,Kick,Blair,9
1.5,-37.8199193,144.983808,1.431500077,-0.208414078,3,Throw In,Kick,Blair,9
1.6,-37.8199183,144.9838095,1.49150002,-0.0063125,3,Throw In,Kick,Blair,9
1.7,-37.8199174,144.9838111,1.555500031,0.155265629,3,Throw In,Kick,Blair,9
1.8,-37.8199164,144.9838124,1.591500044,0.206449226,3,Throw In,Kick,Blair,9
1.9,-37.8199159,144.9838132,1.49150002,-0.095160164,3,Throw In,Kick,Blair,9
2,-37.8199153,144.9838144,1.42050004,-0.248871103,3,Throw In,Kick,Blair,9
2.1,-37.8199147,144.983816,1.441500068,-0.134156257,3,Throw In,Kick,Blair,9
2.2,-37.8199139,144.9838178,1.506500006,0.061882816,3,Throw In,Kick,Blair,9
2.3,-37.8199131,144.9838196,1.571500063,0.208914071,3,Throw In,Kick,Blair,9
2.4,-37.8199125,144.9838206,1.515500069,0.016687501,3,Throw In,Kick,Blair,9
2.5,-37.8199118,144.9838215,1.433500051,-0.192484379,3,Throw In,Kick,Blair,9
2.6,-37.8199108,144.9838231,1.470499992,-0.051863283,3,Throw In,Kick,Blair,9
2.7,-37.8199099,144.9838244,1.499500036,0.033601563,3,Throw In,Kick,Blair,9
2.8,-37.8199089,144.9838255,1.497500062,0.020203127,3,Throw In,Kick,Blair,9
2.9,-37.8199084,144.9838266,1.435500026,-0.139847666,3,Throw In,Kick,Blair,9
3,-37.8199079,144.9838278,1.378499985,-0.247386724,3,Throw In,Kick,Blair,9
3.1,-37.8199074,144.9838294,1.387500048,-0.163042977,3,Throw In,Kick,Blair,9
3.2,-37.8199069,144.983831,1.409500003,-0.067285158,3,Throw In,Kick,Blair,9
3.3,-37.8199066,144.9838331,1.477500081,0.119535163,3,Throw In,Kick,Blair,9
3.4,-37.819906,144.9838342,1.445500016,0.009652345,3,Throw In,Kick,Blair,9
3.5,-37.8199056,144.9838354,1.371500015,-0.177757815,3,Throw In,Kick,Blair,9
3.6,-37.8199051,144.9838369,1.360499978,-0.16082032,3,Throw In,Kick,Blair,9
3.7,-37.8199044,144.9838384,1.390500069,-0.045617189,3,Throw In,Kick,Blair,9
3.8,-37.8199037,144.9838401,1.444500089,0.100785159,3,Throw In,Kick,Blair,9
3.9,-37.8199029,144.9838415,1.452499986,0.095589846,3,Throw In,Kick,Blair,9
4,-37.8199025,144.9838427,1.397500038,-0.06580469,3,Throw In,Kick,Blair,9
4.1,-37.8199018,144.9838446,1.451500058,0.085644536,3,Throw In,Kick,Blair,9
4.2,-37.8199016,144.9838463,1.495500088,0.17423439,3,Throw In,Kick,Blair,9
4.3,-37.8199012,144.9838482,1.553500056,0.275675803,3,Throw In,Kick,Blair,9
4.4,-37.819901,144.9838497,1.54550004,0.186757818,3,Throw In,Kick,Blair,9
4.5,-37.8199005,144.9838509,1.506500006,0.042570315,3,Throw In,Kick,Blair,9
4.6,-37.8199003,144.9838525,1.50150001,0.019429689,3,Throw In,Kick,Blair,9
4.7,-37.8198995,144.9838544,1.57249999,0.192074224,3,Throw In,Kick,Blair,9
4.8,-37.8198989,144.9838561,1.613499999,0.246558607,3,Throw In,Kick,Blair,9
4.9,-37.8198984,144.9838576,1.620500088,0.202421889,3,Throw In,Kick,Blair,9
5,-37.819898,144.9838589,1.557500005,-0.005683594,3,Throw In,Kick,Blair,9
5.1,-37.8198976,144.9838608,1.573500037,0.035734378,3,Throw In,Kick,Blair,9
5.2,-37.8198975,144.9838626,1.582499981,0.049300782,3,Throw In,Kick,Blair,9
5.3,-37.8198975,144.9838644,1.608500004,0.101976566,3,Throw In,Kick,Blair,9
5.4,-37.8198974,144.983866,1.603500009,0.063984379,3,Throw In,Kick,Blair,9
5.5,-37.8198973,144.9838672,1.512500048,-0.179511726,3,Throw In,Kick,Blair,9
5.6,-37.8198969,144.9838689,1.514500022,-0.12963672,3,Throw In,Kick,Blair,9
5.7,-37.8198968,144.9838705,1.516499996,-0.092230476,3,Throw In,Kick,Blair,9
5.8,-37.8198964,144.9838724,1.55250001,0.02082422,3,Throw In,Kick,Blair,9
5.9,-37.8198958,144.983874,1.569500089,0.058121096,3,Throw In,Kick,Blair,9
6,-37.8198955,144.9838755,1.537500024,-0.036406253,3,Throw In,Kick,Blair,9
6.1,-37.8198953,144.9838775,1.565500021,0.042695314,3,Throw In,Kick,Blair,9
6.2,-37.8198953,144.9838793,1.588500023,0.089523442,3,Throw In,Kick,Blair,9
6.3,-37.8198953,144.9838809,1.583500028,0.054644533,3,Throw In,Kick,Blair,9
6.4,-37.819895,144.9838824,1.561500072,-0.014015625,3,Throw In,Kick,Blair,9
6.5,-37.819895,144.9838835,1.469500065,-0.24051173,3,Throw In,Kick,Blair,9
6.6,-37.8198947,144.9838854,1.503499985,-0.095386721,3,Throw In,Kick,Blair,9
6.7,-37.8198943,144.9838871,1.536499977,0.010957032,3,Throw In,Kick,Blair,9
6.8,-37.8198936,144.9838889,1.59950006,0.165718764,3,Throw In,Kick,Blair,9
6.9,-37.8198932,144.9838907,1.621500015,0.179289073,3,Throw In,Kick,Blair,9
7,-37.8198929,144.9838919,1.542500019,-0.063031256,3,Throw In,Kick,Blair,9
7.1,-37.8198924,144.9838939,1.564500093,0.007726563,3,Throw In,Kick,Blair,9
7.2,-37.8198922,144.9838959,1.60650003,0.110796884,3,Throw In,Kick,Blair,9
7.3,-37.8198921,144.9838978,1.631500006,0.145597667,3,Throw In,Kick,Blair,9
7.4,-37.8198919,144.9838992,1.581500053,-0.015800782,3,Throw In,Kick,Blair,9
7.5,-37.8198917,144.9839005,1.50849998,-0.194351569,3,Throw In,Kick,Blair,9
7.6,-37.8198914,144.9839024,1.52850008,-0.095765628,3,Throw In,Kick,Blair,9
7.7,-37.8198908,144.9839045,1.596500039,0.098175786,3,Throw In,Kick,Blair,9
7.8,-37.8198901,144.9839063,1.637500048,0.176132828,3,Throw In,Kick,Blair,9
7.9,-37.8198897,144.9839079,1.612500072,0.069601566,3,Throw In,Kick,Blair,9
8,-37.8198893,144.9839094,1.564500093,-0.067796879,3,Throw In,Kick,Blair,9
8.1,-37.8198891,144.9839115,1.58950007,0.011652344,3,Throw In,Kick,Blair,9
8.2,-37.8198888,144.9839136,1.64350009,0.143742189,3,Throw In,Kick,Blair,9
8.3,-37.8198884,144.9839156,1.678500056,0.195308596,3,Throw In,Kick,Blair,9
8.4,-37.819888,144.9839168,1.584500074,-0.088515632,3,Throw In,Kick,Blair,9
8.5,-37.8198876,144.9839182,1.505500078,-0.26388672,3,Throw In,Kick,Blair,9
8.6,-37.8198869,144.9839205,1.580500007,-0.010417969,3,Throw In,Kick,Blair,9
8.7,-37.8198863,144.9839222,1.59950006,0.039683595,3,Throw In,Kick,Blair,9
8.8,-37.8198857,144.9839242,1.638500094,0.127265632,3,Throw In,Kick,Blair,9
8.9,-37.8198854,144.9839256,1.577499986,-0.057050783,3,Throw In,Kick,Blair,9
9,-37.819885,144.9839271,1.521499991,-0.182789072,3,Throw In,Kick,Blair,9
9.1,-37.8198847,144.9839293,1.574500084,-0.00459375,3,Throw In,Kick,Blair,9
9.2,-37.8198845,144.9839314,1.642500043,0.166554689,3,Throw In,Kick,Blair,9
9.3,-37.8198841,144.9839339,1.742500067,0.374917984,3,Throw In,Kick,Blair,9
9.4,-37.8198839,144.9839355,1.711500049,0.203691423,3,Throw In,Kick,Blair,9
9.5,-37.8198834,144.9839378,1.765500069,0.287769556,3,Throw In,Kick,Blair,9
9.6,-37.8198828,144.9839405,1.882500052,0.50832814,3,Throw In,Kick,Blair,9
9.7,-37.8198822,144.9839429,1.958500028,0.571246147,3,Throw In,Kick,Blair,9
9.8,-37.8198814,144.9839451,1.994500041,0.518437505,3,Throw In,Kick,Blair,9
9.9,-37.8198809,144.983948,2.100500107,0.653828144,3,Throw In,Kick,Blair,9
10,-37.8198805,144.9839507,2.175500154,0.677871108,3,Throw In,Kick,Blair,9
10.1,-37.8198803,144.9839525,2.096500158,0.310906261,3,Throw In,Kick,Blair,9
10.2,-37.8198798,144.9839557,2.191500187,0.4706797,3,Throw In,Kick,Blair,9
10.3,-37.8198793,144.9839583,2.243499994,0.483011752,3,Throw In,Kick,Blair,9
10.4,-37.8198784,144.9839612,2.325500011,0.567261755,3,Throw In,Kick,Blair,9
10.5,-37.8198777,144.9839634,2.303500175,0.370449245,3,Throw In,Kick,Blair,9
10.6,-37.8198769,144.9839662,2.353500128,0.402839869,3,Throw In,Kick,Blair,9
10.7,-37.8198766,144.983969,2.371500015,0.347132832,3,Throw In,Kick,Blair,9
10.8,-37.8198761,144.9839719,2.418500185,0.377851576,3,Throw In,Kick,Blair,9
10.9,-37.819875,144.9839744,2.432500124,0.318390638,3,Throw In,Kick,Blair,9
11,-37.8198741,144.9839769,2.436500072,0.248792976,3,Throw In,Kick,Blair,9
11.1,-37.8198729,144.9839792,2.421499968,0.149097666,3,Throw In,Kick,Blair,9
11.2,-37.8198718,144.9839818,2.449500084,0.181824222,3,Throw In,Kick,Blair,9
11.3,-37.8198703,144.9839842,2.490499973,0.238871112,3,Throw In,Kick,Blair,9
11.4,-37.8198697,144.9839871,2.503499985,0.211656258,3,Throw In,Kick,Blair,9
11.5,-37.8198686,144.983989,2.434499979,-0.013757813,3,Throw In,Kick,Blair,9
11.6,-37.8198674,144.9839918,2.467499971,0.07217969,3,Throw In,Kick,Blair,9
11.7,-37.8198657,144.9839937,2.472500086,0.066636719,3,Throw In,Kick,Blair,9
11.8,-37.8198644,144.9839955,2.417500019,-0.087519534,3,Throw In,Kick,Blair,9
11.9,-37.8198626,144.9839986,2.556500196,0.281859398,3,Throw In,Kick,Blair,9
12,-37.8198613,144.9840007,2.559499979,0.218894541,3,Throw In,Kick,Blair,9
12.1,-37.8198603,144.9840034,2.563500166,0.17417188,3,Throw In,Kick,Blair,9
12.2,-37.8198588,144.9840058,2.57249999,0.153128907,3,Throw In,Kick,Blair,9
12.3,-37.8198572,144.9840081,2.577500105,0.127347663,3,Throw In,Kick,Blair,9
12.4,-37.8198551,144.9840099,2.600500107,0.153011724,3,Throw In,Kick,Blair,9
12.5,-37.8198532,144.9840117,2.592499971,0.094761722,3,Throw In,Kick,Blair,9
12.6,-37.8198514,144.9840139,2.598500013,0.086074226,3,Throw In,Kick,Blair,9
12.7,-37.8198498,144.9840159,2.571500063,-0.002941406,3,Throw In,Kick,Blair,9
12.8,-37.8198483,144.9840179,2.532500029,-0.099707037,3,Throw In,Kick,Blair,9
12.9,-37.8198465,144.9840192,2.461500168,-0.252281249,3,Throw In,Kick,Blair,9
13,-37.8198443,144.9840208,2.486500025,-0.126710936,3,Throw In,Kick,Blair,9
13.1,-37.8198423,144.9840222,2.471500158,-0.13253516,3,Throw In,Kick,Blair,9
13.2,-37.8198403,144.9840232,2.435500145,-0.189402357,3,Throw In,Kick,Blair,9
13.3,-37.819838,144.9840249,2.486500025,-0.014554688,3,Throw In,Kick,Blair,9
13.4,-37.8198358,144.9840262,2.507500172,0.041582033,3,Throw In,Kick,Blair,9
13.5,-37.8198344,144.9840279,2.433500051,-0.153812513,3,Throw In,Kick,Blair,9
13.6,-37.8198322,144.9840284,2.384500027,-0.237859383,3,Throw In,Kick,Blair,9
13.7,-37.8198301,144.9840295,2.365499973,-0.225894541,3,Throw In,Kick,Blair,9
13.8,-37.819828,144.9840299,2.337500095,-0.239421889,3,Throw In,Kick,Blair,9
13.9,-37.8198258,144.9840309,2.354500055,-0.137066409,3,Throw In,Kick,Blair,9
14,-37.8198236,144.9840319,2.367500067,-0.070300788,3,Throw In,Kick,Blair,9
14.1,-37.8198218,144.9840328,2.314500093,-0.185226575,3,Throw In,Kick,Blair,9
14.2,-37.8198201,144.984034,2.271500111,-0.246421888,3,Throw In,Kick,Blair,9
14.3,-37.8198177,144.984035,2.324500084,-0.052316409,3,Throw In,Kick,Blair,9
14.4,-37.8198155,144.9840362,2.388499975,0.120761722,3,Throw In,Kick,Blair,9
14.5,-37.8198136,144.9840365,2.354500055,0.005574219,3,Throw In,Kick,Blair,9
14.6,-37.8198117,144.9840371,2.308500051,-0.110816412,3,Throw In,Kick,Blair,9
14.7,-37.8198092,144.984038,2.373500109,0.079386726,3,Throw In,Kick,Blair,9
14.8,-37.8198071,144.9840389,2.394500017,0.112042971,3,Throw In,Kick,Blair,9
14.9,-37.8198055,144.9840396,2.314500093,-0.115964852,3,Throw In,Kick,Blair,9
15,-37.8198034,144.9840403,2.301500082,-0.119476572,3,Throw In,Kick,Blair,9
15.1,-37.8198012,144.9840411,2.32949996,-0.019609377,3,Throw In,Kick,Blair,9
15.2,-37.8197991,144.9840413,2.317500114,-0.044707034,3,Throw In,Kick,Blair,9
15.3,-37.819797,144.9840418,2.328500032,-0.00603125,3,Throw In,Kick,Blair,9
15.4,-37.8197947,144.9840426,2.362500191,0.080476567,3,Throw In,Kick,Blair,9
15.5,-37.8197927,144.9840436,2.36950016,0.077859379,3,Throw In,Kick,Blair,9
15.6,-37.8197907,144.9840445,2.354500055,0.020894533,3,Throw In,Kick,Blair,9
15.7,-37.8197891,144.9840453,2.260499954,-0.219328135,3,Throw In,Kick,Blair,9
15.8,-37.8197867,144.9840465,2.328500032,0.005503906,3,Throw In,Kick,Blair,9
15.9,-37.8197849,144.9840466,2.289499998,-0.093371101,3,Throw In,Kick,Blair,9
16,-37.8197826,144.9840471,2.319499969,0.00496875,3,Throw In,Kick,Blair,9
16.1,-37.8197811,144.9840475,2.240499973,-0.193773448,3,Throw In,Kick,Blair,9
16.2,-37.8197795,144.984048,2.175500154,-0.307832032,3,Throw In,Kick,Blair,9
0.1,-37.8201684,144.9827986,2.55250001,0.088855475,4,Ball Up,Kick,Blair,10
0.2,-37.8201695,144.9827957,2.53550005,0.024144532,4,Ball Up,Kick,Blair,10
0.3,-37.8201699,144.9827956,2.137500048,-0.976890683,4,Ball Up,Kick,Blair,10
0.4,-37.8201712,144.9827957,1.899500012,-1.327668071,4,Ball Up,Kick,Blair,10
0.5,-37.8201735,144.9827975,2.026499987,-0.678253949,4,Ball Up,Kick,Blair,10
0.6,-37.8201725,144.9827972,1.57249999,-1.64369154,4,Ball Up,Kick,Blair,10
0.7,-37.8201735,144.982798,1.419499993,-1.615269661,4,Ball Up,Kick,Blair,10
0.8,-37.8201745,144.9827987,1.39349997,-1.276453137,4,Ball Up,Kick,Blair,10
0.9,-37.8201769,144.9828025,1.836500049,0.150160164,4,Ball Up,Kick,Blair,10
1,-37.820179,144.9828051,2.140500069,0.872621119,4,Ball Up,Kick,Blair,10
1.1,-37.8201799,144.9828059,2.010499954,0.329468757,4,Ball Up,Kick,Blair,10
1.2,-37.8201822,144.9828076,2.098500013,0.467101574,4,Ball Up,Kick,Blair,10
1.3,-37.8201853,144.9828097,2.370500088,1.030328155,4,Ball Up,Kick,Blair,10
1.4,-37.8201853,144.9828096,2.003499985,-0.144753918,4,Ball Up,Kick,Blair,10
1.5,-37.8201839,144.9828105,1.78550005,-0.65356642,4,Ball Up,Kick,Blair,10
1.6,-37.8201834,144.9828106,1.534500003,-1.117675781,4,Ball Up,Kick,Blair,10
1.7,-37.8201836,144.9828105,1.199499965,-1.675757885,4,Ball Up,Kick,Blair,10
1.8,-37.8201833,144.9828109,1.00849998,-1.734320402,4,Ball Up,Kick,Blair,10
1.9,-37.8201828,144.9828093,0.951500058,-1.443242311,4,Ball Up,Kick,Blair,10
2,-37.8201807,144.9828065,1.277500033,-0.267433614,4,Ball Up,Kick,Blair,10
2.1,-37.8201784,144.9828055,1.549499989,0.479421884,4,Ball Up,Kick,Blair,10
2.2,-37.8201777,144.9828037,1.583500028,0.444566429,4,Ball Up,Kick,Blair,10
2.3,-37.8201768,144.9828008,1.712500095,0.65592581,4,Ball Up,Kick,Blair,10
2.4,-37.8201766,144.9827974,1.889500022,0.934445381,4,Ball Up,Kick,Blair,10
2.5,-37.8201763,144.9827944,2.012500048,1.008335948,4,Ball Up,Kick,Blair,10
2.6,-37.8201766,144.9827924,1.951500058,0.603753924,4,Ball Up,Kick,Blair,10
2.7,-37.8201757,144.9827907,1.840499997,0.175316408,4,Ball Up,Kick,Blair,10
2.8,-37.8201752,144.9827885,1.809500098,0.053988285,4,Ball Up,Kick,Blair,10
2.9,-37.8201735,144.9827886,1.786500096,-0.017007813,4,Ball Up,Kick,Blair,10
